time_karin,lon,lat,time_delta_left,time_delta_right,ssha_karin,steric,steric_linear,swh,pass_num,mooring_id
10467154.00000,-125.04150,35.91510,-8.68333,18.68333,2.92475,56.22930,56.32896,3.96840,13.00000,S2
10467154.00000,-125.00300,35.81200,-0.88333,56.63333,4.24201,55.58050,55.59169,3.96791,13.00000,P3
10467154.00000,-124.97650,35.65090,-16.61667,9.76667,2.47790,57.91680,57.86971,3.96336,13.00000,S3
10467154.00000,-124.93050,35.45130,-6.83333,44.30000,0.10886,55.29590,55.45999,3.94628,13.00000,P6
10467154.00000,-124.90960,35.38570,-22.76667,4.78333,-0.56257,57.25700,57.27459,3.93985,13.00000,S4
10467154.00000,-124.89740,35.28120,-1.15000,52.61667,-2.84662,54.13990,54.13695,3.93043,13.00000,P7
10467154.00000,-125.00061,35.74190,-79.88333,11.35000,3.80541,-1.04415,-0.94931,3.96643,13.00000,ru32
10467154.00000,-124.95113,35.56635,-24.51667,62.41667,0.76991,0.36408,0.03740,3.95479,13.00000,ru38
10552992.00000,-125.12350,36.18500,-20.40000,7.00000,3.34178,52.97660,53.15990,3.19851,13.00000,S1
10552992.00000,-125.04810,35.99020,-54.36667,1.66667,3.55542,55.50620,55.49454,3.20339,13.00000,P2
10552992.00000,-125.04120,35.91620,-1.15000,27.13333,2.78508,54.93960,54.97946,3.20462,13.00000,S2
10552992.00000,-125.00370,35.81280,-11.31667,43.66667,2.57876,55.87610,55.85667,3.20723,13.00000,P3
10552992.00000,-124.97560,35.65180,-14.43333,14.25000,1.41933,57.70850,57.22913,3.20719,13.00000,S3
10552992.00000,-124.93420,35.45210,-32.91667,23.70000,-1.25212,54.28780,54.31229,3.20381,13.00000,P6
10552992.00000,-124.91050,35.38570,-0.06667,29.13333,-1.70827,55.46590,55.46710,3.20133,13.00000,S4
10552992.00000,-124.89280,35.27980,-12.11667,50.60000,-3.88603,52.87840,52.97450,3.20223,13.00000,P7
10552992.00000,-124.99208,35.74069,-55.28333,33.20000,2.99533,-1.21952,-1.12965,3.20617,13.00000,ru32
10552992.00000,-124.94793,35.56288,-40.86667,44.25000,1.67462,-0.25072,-0.27010,3.20328,13.00000,ru38
10638830.00000,-125.12510,36.18510,-25.53333,3.40000,-0.83811,51.10340,51.18699,2.35448,13.00000,S1
10638830.00000,-125.05280,35.99130,-41.50000,18.61667,1.34104,54.65560,54.62392,2.35620,13.00000,P2
10638830.00000,-125.04300,35.91700,-15.90000,13.63333,2.52545,55.35230,55.47085,2.35700,13.00000,S2
10638830.00000,-125.00400,35.81670,-38.36667,19.01667,3.14089,55.51070,55.16558,2.38317,13.00000,P3
10638830.00000,-124.97710,35.65050,-20.76667,10.68333,2.41658,55.35160,55.36461,2.41208,13.00000,S3
10638830.00000,-124.93810,35.45290,-41.96667,17.70000,1.21936,55.25420,55.23711,2.44604,13.00000,P6
10638830.00000,-124.91340,35.38560,-0.68333,36.48333,-0.00573,56.30600,56.27792,2.45135,13.00000,S4
10638830.00000,-124.89650,35.28060,-25.55000,40.41667,-1.82017,53.69310,53.35451,2.47746,13.00000,P7
10638830.00000,-124.99579,35.74148,-65.13333,23.60000,2.83551,-3.36171,-3.11071,2.38590,13.00000,ru32
10638830.00000,-124.95468,35.56251,-82.61667,1.25000,1.89532,-1.63385,-1.64532,2.41859,13.00000,ru38
10724667.00000,-125.12400,36.18540,-45.85000,1.43333,1.14310,52.13940,52.16598,2.08446,13.00000,S1
10724667.00000,-125.05090,35.99240,-18.83333,75.05000,3.98823,54.87640,54.66886,2.09416,13.00000,P2
10724667.00000,-125.04190,35.91840,-21.96667,19.38333,3.44545,55.51920,55.56936,2.09831,13.00000,S2
10724667.00000,-125.00660,35.81620,-12.50000,71.73333,2.35742,53.77960,53.94606,2.10528,13.00000,P3
10724667.00000,-124.97710,35.65340,-31.05000,11.78333,1.37120,55.20090,55.13488,2.11400,13.00000,S3
10724667.00000,-124.93940,35.45630,-68.25000,14.80000,1.35937,54.47380,54.22378,2.12538,13.00000,P6
10724667.00000,-124.91290,35.38810,-21.25000,26.55000,-0.46861,56.31870,55.61883,2.12960,13.00000,S4
10724667.00000,-124.90500,35.28550,-36.86667,49.75000,-2.02024,53.30900,53.14539,2.13608,13.00000,P7
10724667.00000,-125.00063,35.74444,-52.06667,35.53333,2.00619,-3.77827,-3.32154,2.10723,13.00000,ru32
10724667.00000,-124.95495,35.56489,-0.25000,7.85000,1.62753,-1.94579,-1.93270,2.11883,13.00000,ru38
10810505.00000,-125.12340,36.18480,-29.56667,15.50000,-0.49125,51.73770,51.86551,1.76650,13.00000,S1
10810505.00000,-125.04480,35.99500,-86.93333,1.90000,1.03640,53.55050,53.54956,1.77420,13.00000,P2
10810505.00000,-125.04110,35.91700,-34.70000,5.10000,1.76006,55.00180,55.01455,1.77628,13.00000,S2
10810505.00000,-125.00050,35.81850,-85.90000,2.80000,0.75220,54.45700,54.45456,1.77624,13.00000,P3
10810505.00000,-124.97470,35.65270,-11.85000,34.21667,1.52179,57.43040,57.12401,1.77349,13.00000,S3
10810505.00000,-124.93450,35.45360,-93.66667,7.63333,0.30513,54.68100,54.73541,1.76775,13.00000,P6
10810505.00000,-124.91020,35.38690,-12.43333,47.76667,0.48204,57.00000,56.78675,1.76600,13.00000,S4
10810505.00000,-124.89930,35.28270,-90.48333,17.25000,-2.24668,53.80060,53.75620,1.76482,13.00000,P7
10810505.00000,-124.99805,35.73232,-27.05000,61.10000,1.31143,-1.49113,-1.56188,1.77561,13.00000,ru32
10810505.00000,-124.95320,35.52855,-83.25000,6.58333,-0.65769,-1.18513,-1.14816,1.77000,13.00000,ru38
10896343.00000,-125.12290,36.18580,-57.85000,12.11667,0.81184,52.56450,52.43237,1.63849,13.00000,S1
10896343.00000,-125.05080,35.99090,-176.86667,98.98333,0.61091,55.25420,54.35511,1.63500,13.00000,P2
10896343.00000,-125.04280,35.91730,-43.75000,20.53333,1.86552,53.90550,54.24297,1.63380,13.00000,S2
10896343.00000,-125.00720,35.81630,-76.65000,67.68333,1.19125,53.73000,53.69591,1.63271,13.00000,P3
10896343.00000,-124.97770,35.65020,-18.86667,65.58333,2.23992,55.55320,55.47306,1.63200,13.00000,S3
10896343.00000,-124.94000,35.45420,-3.71667,106.83333,1.70861,54.31110,54.31818,1.63278,13.00000,P6
10896343.00000,-124.91230,35.38510,-20.81667,68.28333,2.26962,55.84190,56.25933,1.63200,13.00000,S4
10896343.00000,-124.90160,35.28270,-102.81667,24.21667,2.95403,56.16410,55.97989,1.63100,13.00000,P7
10896343.00000,-125.08639,35.90536,-111.48333,20.46667,1.36009,-2.35276,-2.61239,1.63458,13.00000,ru32
10896343.00000,-124.95016,35.38635,-84.71667,37.46667,1.79731,-0.59786,-0.59842,1.63200,13.00000,ru38
10982181.00000,-125.12070,36.18390,-39.61667,3.00000,-0.23326,52.66170,52.67562,1.74675,13.00000,S1
10982181.00000,-125.07040,36.08090,-88.38333,5.40000,-0.13155,51.56550,51.58469,1.74245,13.00000,P1
10982181.00000,-125.04440,35.99260,-94.00000,2.40000,1.49032,54.18820,54.18737,1.73992,13.00000,P2
10982181.00000,-125.04070,35.91710,-5.06667,33.08333,1.98764,55.11590,55.11990,1.73770,13.00000,S2
10982181.00000,-125.00210,35.81580,-22.76667,62.71667,3.05672,55.26770,55.26821,1.73674,13.00000,P3
10982181.00000,-124.98470,35.72730,-54.65000,31.41667,2.31362,53.53730,54.07754,1.73599,13.00000,P4
10982181.00000,-124.97560,35.65200,-46.70000,7.66667,2.53427,55.01250,55.17306,1.73411,13.00000,S3
10982181.00000,-124.95510,35.54120,-29.73333,75.00000,3.01025,53.94690,54.06801,1.73230,13.00000,P5
10982181.00000,-124.93290,35.45250,-15.71667,80.66667,1.46764,54.15170,54.28562,1.73100,13.00000,P6
10982181.00000,-124.90940,35.38570,-33.88333,20.48333,1.92696,57.04840,56.88843,1.73000,13.00000,S4
10982181.00000,-124.90060,35.28210,-5.45000,111.71667,1.06725,55.54170,55.52765,1.72877,13.00000,P7
10982181.00000,-125.07770,35.91935,-106.91667,46.48333,1.93375,-2.25868,-2.21971,1.73862,13.00000,ru32
10982181.00000,-124.94821,35.38300,-54.30000,96.65000,2.45912,-0.62673,-0.78020,1.72978,13.00000,ru38
11068018.00000,-125.12280,36.18340,-2.31667,43.85000,-0.24311,52.29560,52.27555,2.01581,13.00000,S1
11068018.00000,-125.07360,36.08060,-74.56667,15.51667,-0.97082,51.70990,51.65967,1.99541,13.00000,P1
11068018.00000,-125.04850,35.99240,-79.73333,10.53333,0.17821,53.78510,53.82837,1.98354,13.00000,P2
11068018.00000,-125.04250,35.91660,-20.03333,23.08333,2.76644,56.07850,55.87908,1.97191,13.00000,S2
11068018.00000,-125.00080,35.81960,-26.86667,69.18333,4.14484,56.16060,55.50517,1.95915,13.00000,P3
11068018.00000,-124.98270,35.73030,-52.73333,44.26667,4.35566,54.15100,54.93986,1.94666,13.00000,P4
11068018.00000,-124.97640,35.65260,-24.01667,29.03333,2.90327,57.31020,56.84598,1.93960,13.00000,S3
11068018.00000,-124.95630,35.54120,-95.40000,19.78333,4.88570,56.66900,56.41896,1.92458,13.00000,P5
11068018.00000,-124.93730,35.45240,-13.23333,97.21667,3.51280,55.68440,55.67520,1.91446,13.00000,P6
11068018.00000,-124.91200,35.38530,-47.81667,17.98333,2.17200,55.61690,55.85128,1.90259,13.00000,S4
11068018.00000,-124.89880,35.28220,-89.65000,30.05000,2.40915,54.74160,55.03010,1.89044,13.00000,P7
11068018.00000,-125.08228,35.92171,-2.25000,6.10000,2.39379,-2.04764,-2.22714,1.98166,13.00000,ru32
11068018.00000,-124.95089,35.38999,-113.58333,37.80000,2.09973,0.12893,0.16165,1.91050,13.00000,ru38
11153856.00000,-125.12190,36.18360,-14.70000,19.85000,0.55822,53.81050,54.17581,1.97005,13.00000,S1
11153856.00000,-125.07820,36.07590,-78.81667,0.23333,0.04793,51.33720,51.34095,1.98166,13.00000,P1
11153856.00000,-125.05020,35.98940,-56.83333,19.50000,0.38641,51.96040,52.32660,1.99065,13.00000,P2
11153856.00000,-125.04240,35.91660,-16.86667,19.25000,1.62131,54.31130,54.19623,1.99746,13.00000,S2
11153856.00000,-125.00140,35.81740,-25.28333,49.68333,2.78105,55.25020,54.58323,2.00538,13.00000,P3
11153856.00000,-124.98120,35.72970,-33.98333,38.50000,3.56429,54.39120,53.88935,2.00946,13.00000,P4
11153856.00000,-124.97610,35.65140,-24.10000,16.40000,4.78715,57.60850,57.82198,2.01293,13.00000,S3
11153856.00000,-124.95240,35.54090,-40.56667,42.81667,3.96558,54.93320,54.89642,2.01600,13.00000,P5
11153856.00000,-124.93660,35.45180,-90.30000,0.06667,3.15055,54.86000,54.86134,2.01837,13.00000,P6
11153856.00000,-124.91020,35.38490,-23.91667,24.73333,1.24641,56.38710,55.48220,2.02037,13.00000,S4
11153856.00000,-124.89630,35.28070,-11.53333,73.48333,0.65030,55.02400,55.04921,2.02426,13.00000,P7
11153856.00000,-125.08312,35.91265,-33.88333,123.35000,0.74032,-4.04719,-4.08940,1.99733,13.00000,ru32
11153856.00000,-124.94728,35.38955,-37.86667,110.93333,1.57695,-1.53182,-1.38949,2.01985,13.00000,ru38
11239694.00000,-125.12200,36.18380,-13.10000,21.58333,0.45895,52.80340,52.99550,1.64914,13.00000,S1
11239694.00000,-125.07960,36.07600,-37.00000,42.16667,2.63017,53.53970,53.87392,1.65452,13.00000,P1
11239694.00000,-125.05450,35.98550,-69.56667,9.83333,2.75617,54.57930,54.59213,1.65788,13.00000,P2
11239694.00000,-125.04300,35.91620,-32.23333,6.05000,2.22458,55.01400,55.23169,1.66141,13.00000,S2
11239694.00000,-125.00190,35.81660,-63.75000,20.43333,2.22995,53.68100,54.04654,1.66342,13.00000,P3
11239694.00000,-124.98270,35.72820,-26.43333,53.36667,3.17202,55.02930,54.20698,1.66692,13.00000,P4
11239694.00000,-124.97620,35.65090,-25.38333,24.46667,4.06710,57.57020,57.90086,1.66634,13.00000,S3
11239694.00000,-124.94990,35.54110,-86.86667,6.05000,5.16116,56.51570,56.43044,1.67076,13.00000,P5
11239694.00000,-124.93540,35.45310,-27.80000,58.66667,3.48655,56.28860,55.87179,1.67288,13.00000,P6
11239694.00000,-124.91080,35.38550,-17.00000,35.38333,3.26145,57.49620,57.02797,1.67567,13.00000,S4
11239694.00000,-124.89830,35.28120,-48.85000,45.11667,1.81803,54.17130,54.56299,1.67825,13.00000,P7
11239694.00000,-125.08350,35.91187,-83.90000,76.60000,1.74602,-5.63990,-3.90539,1.65742,13.00000,ru32
11239694.00000,-124.94665,35.39313,-13.46667,9.76667,3.23808,-0.50074,-0.23898,1.67265,13.00000,ru38
11411369.00000,-125.12320,36.18380,-8.60000,19.58333,1.11816,53.56710,53.27822,2.29957,13.00000,S1
11411369.00000,-125.08380,36.07340,-46.60000,12.31667,2.32552,53.75770,53.67036,2.30150,13.00000,P1
11411369.00000,-125.05660,35.98450,-101.76667,10.85000,3.16908,55.51870,55.43982,2.30096,13.00000,P2
11411369.00000,-125.04250,35.91530,-14.98333,13.88333,3.82501,56.66480,56.62065,2.30296,13.00000,S2
11411369.00000,-125.00940,35.80930,-52.01667,5.25000,4.18101,55.17070,55.32249,2.30164,13.00000,P3
11411369.00000,-124.98910,35.72310,-34.75000,21.56667,3.52542,55.15230,55.18596,2.30522,13.00000,P4
11411369.00000,-124.97580,35.65080,-16.68333,12.86667,4.51115,57.95930,57.89782,2.30435,13.00000,S3
11411369.00000,-124.94660,35.54100,-22.28333,39.73333,3.88932,54.92890,54.48271,2.30555,13.00000,P5
11411369.00000,-124.93010,35.45120,-31.43333,25.90000,3.74652,56.27600,56.54176,2.30545,13.00000,P6
11411369.00000,-124.90900,35.38650,-26.30000,2.65000,3.37325,58.48330,58.48430,2.30771,13.00000,S4
11411369.00000,-124.89800,35.28200,-41.83333,68.21667,0.14990,54.77160,55.31541,2.30718,13.00000,P7
11411369.00000,-125.07691,35.92004,-0.01667,154.91667,3.61987,-0.36243,-0.36272,2.29801,13.00000,ru32
11411369.00000,-124.94080,35.39710,-82.48333,64.86667,4.21129,0.83226,0.75495,2.30197,13.00000,ru38
11583045.00000,-125.12240,36.18280,-11.81667,28.26667,-0.01781,51.73320,51.93293,2.51930,13.00000,S1
11583045.00000,-125.07550,36.07650,-41.83333,36.71667,0.54167,51.91730,51.74655,2.50930,13.00000,P1
11583045.00000,-125.05060,35.98750,-31.98333,42.31667,1.98522,54.32640,54.77804,2.50594,13.00000,P2
11583045.00000,-125.04240,35.91630,-29.76667,4.38333,2.05515,55.86340,55.79517,2.50074,13.00000,S2
11583045.00000,-125.00470,35.81370,-15.73333,55.00000,2.15278,55.73080,55.41475,2.49887,13.00000,P3
11583045.00000,-124.98300,35.72930,-120.40000,5.28333,1.65902,54.26580,54.23504,2.49310,13.00000,P4
11583045.00000,-124.97530,35.65340,-30.56667,4.60000,3.34613,58.67050,58.46606,2.49320,13.00000,S3
11583045.00000,-124.94840,35.54360,-31.76667,38.11667,2.21965,55.09060,55.09510,2.48792,13.00000,P5
11583045.00000,-124.92730,35.45520,-58.88333,10.18333,0.92400,54.64080,54.78551,2.48467,13.00000,P6
11583045.00000,-124.90960,35.38930,-27.75000,9.98333,1.31760,57.79690,57.50603,2.48113,13.00000,S4
11583045.00000,-124.89410,35.28420,-35.85000,33.15000,-0.40486,53.08830,53.84470,2.47918,13.00000,P7
11583045.00000,-125.07571,35.92258,-92.63333,59.48333,2.98416,-2.68576,-2.36263,2.50724,13.00000,ru32
11583045.00000,-124.94795,35.38677,-90.88333,60.55000,0.48290,0.33792,-0.24520,2.48701,13.00000,ru38
11668882.00000,-125.12180,36.18370,-20.43333,33.50000,-2.08691,51.50260,51.76792,2.30963,13.00000,S1
11668882.00000,-125.07370,36.07790,-85.88333,35.05000,-0.85146,53.06660,53.00101,2.32163,13.00000,P1
11668882.00000,-125.04830,35.98850,-39.03333,77.05000,1.51539,54.02690,54.21917,2.33293,13.00000,P2
11668882.00000,-125.04180,35.91650,-24.51667,25.35000,0.25671,55.64320,55.73268,2.34296,13.00000,S2
11668882.00000,-125.00590,35.81380,-72.73333,43.63333,1.38318,56.15620,55.93587,2.36175,13.00000,P3
11668882.00000,-124.98460,35.72820,-23.91667,92.63333,2.14701,55.54600,55.67920,2.37441,13.00000,P4
11668882.00000,-124.97630,35.65310,-37.85000,16.11667,3.91181,58.34020,57.98544,2.39068,13.00000,S3
11668882.00000,-124.94580,35.54470,-20.25000,91.53333,3.40382,53.77640,53.99038,2.41306,13.00000,P5
11668882.00000,-124.92950,35.45420,-44.40000,54.21667,4.45915,55.64250,55.94951,2.43159,13.00000,P6
11668882.00000,-124.90980,35.38840,-42.11667,7.23333,3.29589,57.33750,57.17431,2.44613,13.00000,S4
11668882.00000,-124.89470,35.28350,-78.48333,21.30000,1.18645,53.67880,53.96934,2.46579,13.00000,P7
11668882.00000,-125.05067,35.82024,-141.48333,14.16667,1.81775,-0.99046,-0.94045,2.35648,13.00000,ru32
11668882.00000,-124.94590,35.46963,-27.45000,120.20000,4.46737,0.04528,0.20338,2.42711,13.00000,ru38
11754720.00000,-125.12250,36.18250,-16.41667,16.28333,1.26969,52.47520,52.42142,1.82123,13.00000,S1
11754720.00000,-125.07610,36.07480,-35.91667,33.51667,1.61274,52.55580,52.67527,1.83450,13.00000,P1
11754720.00000,-125.05000,35.98650,-25.76667,41.20000,0.15408,54.40160,54.20275,1.84060,13.00000,P2
11754720.00000,-125.04070,35.91470,-18.88333,15.13333,2.73147,56.06760,56.55096,1.84665,13.00000,S2
11754720.00000,-125.00780,35.80990,-51.23333,15.51667,1.89739,55.25910,55.55074,1.85131,13.00000,P3
11754720.00000,-124.98910,35.72370,-3.11667,57.08333,0.94699,53.80960,53.85683,1.85644,13.00000,P4
11754720.00000,-124.97640,35.65170,-24.38333,9.53333,0.59779,56.40790,56.21615,1.85836,13.00000,S3
11754720.00000,-124.94600,35.54330,-8.76667,55.73333,1.19963,52.95540,53.20349,1.86490,13.00000,P5
11754720.00000,-124.92830,35.45370,-4.20000,58.18333,1.23526,54.68710,54.76479,1.86869,13.00000,P6
11754720.00000,-124.90970,35.38700,-15.98333,17.90000,1.62037,57.11750,56.88485,1.87247,13.00000,S4
11754720.00000,-124.89210,35.28100,-9.76667,54.30000,1.00238,53.60520,53.69920,1.87580,13.00000,P7
11754720.00000,-124.96090,35.59739,-16.41667,150.75000,0.91197,-3.10906,-2.92640,1.86192,13.00000,ru32
11754720.00000,-124.97721,35.67435,-142.53333,15.31667,0.79524,-1.84832,-1.75922,1.85928,13.00000,ru38
11840557.00000,-125.12270,36.18230,-6.20000,24.91667,-0.60770,51.52300,51.61212,1.78312,13.00000,S1
11840557.00000,-125.07820,36.07380,-61.93333,4.66667,1.79770,53.05700,53.07932,1.79039,13.00000,P1
11840557.00000,-125.05380,35.98450,-30.43333,31.91667,1.36050,54.16670,54.70752,1.79485,13.00000,P2
11840557.00000,-125.04190,35.91450,-18.38333,14.11667,3.33133,56.45690,56.83110,1.79857,13.00000,S2
11840557.00000,-125.00810,35.80960,-30.30000,31.31667,3.29805,56.08930,56.15175,1.80333,13.00000,P3
11840557.00000,-124.99330,35.72250,-36.41667,25.38333,2.41179,55.47530,55.20520,1.80769,13.00000,P4
11840557.00000,-124.97750,35.65170,-23.10000,8.55000,1.99849,56.68020,57.02344,1.81030,13.00000,S3
11840557.00000,-124.94770,35.54150,-64.05000,0.36667,1.26587,53.33490,53.33560,1.81685,13.00000,P5
11840557.00000,-124.92450,35.45230,-15.43333,45.60000,2.28907,55.45060,55.22755,1.82187,13.00000,P6
11840557.00000,-124.90920,35.38580,-21.56667,11.18333,2.44906,56.70010,56.57406,1.82580,13.00000,S4
11840557.00000,-124.89180,35.28000,-1.58333,60.86667,2.54357,55.35610,55.36852,1.83068,13.00000,P7
11840557.00000,-124.96174,35.59530,-46.91667,109.70000,1.33635,-1.50153,-1.79676,1.81342,13.00000,ru32
11840557.00000,-125.00569,35.76812,-62.33333,92.13333,2.95977,-0.56311,0.37650,1.80500,13.00000,ru38
11926396.00000,-125.12330,36.18300,-19.83333,14.10000,-0.01694,51.30940,51.64581,1.66457,13.00000,S1
11926396.00000,-125.07940,36.07380,-22.20000,51.05000,2.00326,53.41530,53.43658,1.67599,13.00000,P1
11926396.00000,-125.05490,35.98410,-33.16667,32.60000,3.65844,55.03330,55.15846,1.68241,13.00000,P2
11926396.00000,-125.04290,35.91420,-24.40000,7.85000,2.54747,55.83690,55.91540,1.68871,13.00000,S2
11926396.00000,-125.01080,35.80940,-60.71667,1.85000,2.80107,55.65250,55.63058,1.69428,13.00000,P3
11926396.00000,-124.99160,35.72290,-25.85000,36.61667,2.61236,54.64710,54.35047,1.70249,13.00000,P4
11926396.00000,-124.97720,35.65070,-1.48333,29.86667,2.85986,56.64050,56.62453,1.70653,13.00000,S3
11926396.00000,-124.95360,35.54130,-9.66667,52.50000,1.64719,53.54620,53.65335,1.71918,13.00000,P5
11926396.00000,-124.93040,35.45240,-20.41667,42.38333,1.80279,54.52600,54.27164,1.72964,13.00000,P6
11926396.00000,-124.91060,35.38560,-14.68333,20.01667,3.08662,57.22500,57.28039,1.73904,13.00000,S4
11926396.00000,-124.89430,35.28030,-18.70000,51.46667,4.29133,57.33140,57.01689,1.75177,13.00000,P7
11926396.00000,-125.00684,35.76553,-99.60000,60.13333,2.50757,-2.54321,-2.09897,1.69755,13.00000,ru32
11926396.00000,-125.02313,35.81554,-25.15000,127.05000,3.05127,-0.78223,-0.75350,1.69303,13.00000,ru38
12269748.00000,-125.12210,36.18110,-24.10000,1.46667,-1.13131,52.79330,52.77264,4.24920,13.00000,S1
12269748.00000,-125.08070,36.07170,-86.03333,173.86667,-0.14384,49.80310,50.54794,4.23102,13.00000,P1
12269748.00000,-125.05730,35.98200,-43.76667,11.01667,0.24654,53.56730,53.46323,4.21445,13.00000,P2
12269748.00000,-125.04270,35.91320,-12.26667,14.51667,0.90669,55.82990,55.64753,4.19735,13.00000,S2
12269748.00000,-125.01350,35.80680,-43.80000,11.35000,1.69241,55.04380,55.05119,4.18534,13.00000,P3
12269748.00000,-124.99320,35.72160,-382.83333,934.83333,3.80750,53.89080,53.15966,4.17566,13.00000,P4
12269748.00000,-124.97580,35.64930,-11.58333,16.35000,4.08522,57.48230,57.53384,4.17238,13.00000,S3
12269748.00000,-124.94800,35.53990,-63.55000,346.60000,4.27899,56.08430,55.61856,4.15843,13.00000,P5
12269748.00000,-124.92510,35.45050,-39.50000,15.33333,5.59134,58.15650,58.07085,4.14269,13.00000,P6
12269748.00000,-124.90730,35.38480,-4.96667,22.10000,4.77877,58.22160,58.30137,4.12807,13.00000,S4
12269748.00000,-124.88980,35.27870,-66.33333,44.36667,3.20260,55.99390,55.88108,4.10288,13.00000,P7
12269748.00000,-125.02724,35.86185,-53.71667,102.55000,1.49358,-1.72461,-2.34497,4.19636,13.00000,ru32
12269748.00000,-124.97551,35.64606,-3.33333,148.38333,4.06585,-0.71950,-0.76921,4.17245,13.00000,ru38
12355586.00000,-125.12330,36.18180,-4.38333,20.91667,-2.58561,50.87040,50.78526,4.69793,13.00000,S1
12355586.00000,-125.08320,36.07160,-232.23333,75.76667,-0.28478,50.91600,50.77551,4.65735,13.00000,P1
12355586.00000,-125.05610,35.98230,-12.76667,51.01667,0.69863,53.21280,52.82956,4.63364,13.00000,P2
12355586.00000,-125.04160,35.91240,-5.55000,22.33333,1.95493,53.74090,53.72685,4.61281,13.00000,S2
12355586.00000,-125.01150,35.80730,-6.26667,51.73333,2.01884,54.04460,54.00665,4.58305,13.00000,P3
12355586.00000,-124.99840,35.72160,-330.23333,284.58333,3.31533,51.78610,52.39515,4.56311,13.00000,P4
12355586.00000,-124.97530,35.64780,-4.18333,25.28333,2.34037,56.07510,56.19834,4.53716,13.00000,S3
12355586.00000,-124.94740,35.54030,-181.30000,133.28333,4.12453,54.84210,54.81554,4.50146,13.00000,P5
