lat,lon,time_min,time_max,surface_time,depth_min,depth_max,num_points,steric,Mooring_ID
35.73596937859664,-124.99795880613516,10247224.237459969,10250143.740420096,10247433,-499.85913,-4.1991525,1247,-2.192929386993511,ru32
35.735360348247774,-124.9999307173016,10250143.740420096,10253152.283229953,10252831,-499.80963,-0.17868927,1299,-0.8143896291929678,ru32
35.736620138121914,-125.00031463200712,10254119.359160064,10256908.902070016,10254343,-499.54218,-0.0,1169,-0.46948231444020455,ru32
35.738523213122974,-125.00015345968505,10256908.902070016,10259793.341860097,10259516,-499.82935,-5.390384,1240,-0.3890341478819659,ru32
35.74046607132558,-124.99998904684232,10259793.341860097,10262672.69601024,10259995,-499.7995,-5.390384,1218,-0.908159396037893,ru32
35.74244272288764,-124.9998217742632,10262672.69601024,10265699.154599937,10265399,-499.68063,-4.8543286,1307,-2.403953919413564,ru32
35.74438439864086,-124.99965746148429,10265699.154599937,10268423.44144,10265897,-499.7003,-4.8543286,1147,-1.112142585097192,ru32
35.746279050371875,-124.9994971280762,10268423.44144,10271362.945740031,10271061,-499.7894,-0.10919886,1274,-0.4089196625828167,ru32
35.74471369131474,-124.99705960061308,10272268.132969985,10274933.649319936,10272484,-499.77954,-0.0,1129,-0.2938450225428438,ru32
35.74366448477407,-124.99606835776135,10274933.649319936,10277816.07476992,10277531,-499.6805,-4.4771047,1241,-2.253476803637837,ru32
35.742568018475616,-124.9950339608212,10277816.07476992,10280686.400509952,10278026,-499.6509,-4.4771047,1225,-2.3105928175402153,ru32
35.74145302889271,-124.99398208917272,10280686.400509952,10283721.96198016,10283424,-499.99753,-2.7795894,1303,-0.2810124719841758,ru32
35.74033180645748,-124.99292433750459,10283721.96198016,10286572.331049984,10283931,-499.7005,-2.7795894,1221,-0.5406372872967888,ru32
35.73921578561952,-124.99187149297892,10286572.331049984,10289621.956969984,10289306,-499.9877,-0.07941738,1310,0.4495806034976628,ru32
35.737123034761794,-124.99404703395193,10290575.638340097,10293280.23856,10290783,-499.74023,-0.009927176,1143,1.0666118401797795,ru32
35.73786015970723,-124.99656698281643,10293280.23856,10296249.793030145,10295951,-499.51245,-4.2587137,1280,-0.8790484181027337,ru32
35.738620817051526,-124.99916524575093,10296249.793030145,10299094.15552,10296450,-499.72037,-4.2587137,1212,-1.2393945057569098,ru32
35.739374629393055,-125.00174012743872,10299094.15552,10302059.679379968,10301761,-499.8887,-3.0376925,1275,-2.125501037118633,ru32
35.740137957927026,-125.00434751465654,10302059.679379968,10304922.019010048,10302267,-499.61136,-3.0376925,1214,-1.6621775646055577,ru32
35.74090689267332,-125.006974051645,10304922.019010048,10307975.616519935,10307668,-499.52222,-0.12905319,1322,-1.3682843780601093,ru32
35.73981412335711,-125.00689745983769,10308894.855990017,10311592.509949952,10309115,-499.6312,-0.009927173,1144,-1.4643544710709797,ru32
35.73950838612004,-125.00373760159758,10311592.509949952,10314591.016239872,10314306,-499.86887,-3.6730213,1284,-1.4960448174730825,ru32
35.73919466650259,-125.0004941545723,10314591.016239872,10317398.384399872,10314790,-499.45297,-3.6730213,1198,-1.2737284598283913,ru32
35.73888744619528,-124.99731790184063,10317398.384399872,10320334.813260032,10320067,-499.89862,-3.6730216,1264,-2.1828897177207,ru32
35.73857557353519,-124.99409354991819,10320334.813260032,10323171.232029952,10320539,-499.88873,-3.6730216,1198,-1.6852752929288843,ru32
35.73825915429483,-124.99082219235297,10323171.232029952,10326230.918459903,10325917,-499.7699,-0.1985434,1321,-1.3448336350278671,ru32
35.736973236036164,-124.99055189272006,10327174.881380096,10329890.433319936,10327396,-499.9086,-0.009927176,1150,-0.18339452318258237,ru32
35.73712711611733,-124.99458246421015,10329890.433319936,10332772.891910143,10332491,-499.42334,-4.2587137,1244,-0.7591116499411972,ru32
35.737283013102825,-124.99865805683098,10332772.891910143,10335508.336730111,10332973,-499.78976,-4.2587137,1152,-1.0097590198529625,ru32
35.73744094881868,-125.00278694768832,10335508.336730111,10338520.831049984,10338220,-499.7105,-4.0105395,1300,0.189956363279097,ru32
35.7376052383942,-125.00708194659124,10338520.831049984,10341426.35988992,10338726,-499.9779,-4.0105395,1225,0.5605583865059368,ru32
35.73776866764869,-125.0113544542443,10341426.35988992,10344450.984470015,10344128,-499.6511,-0.08934459,1312,0.1297669598546133,ru32
35.73623107220972,-125.01210556078345,10345444.535369985,10348210.22436992,10345658,-499.63132,-0.019854354,1172,1.5935864846505814,ru32
35.738287154396055,-125.00868951177804,10348210.22436992,10351224.788389888,10350926,-499.82935,-4.9833803,1308,-0.9620521353188651,ru32
35.740381493318864,-125.00520955512448,10351224.788389888,10354068.224610047,10351427,-499.68066,-4.9833803,1199,-1.0438311965500535,ru32
35.74245793516804,-125.00175933627493,10354068.224610047,10357072.735140096,10356782,-499.78955,-4.129661,1299,-0.7456375858033364,ru32
35.74455886711418,-124.99826842464402,10357072.735140096,10359935.063020032,10357274,-499.99738,-4.129661,1220,-0.7725039924549898,ru32
35.74667996599682,-124.99474400360157,10359935.063020032,10363032.778050048,10362722,-499.72006,-0.12905312,1332,-2.220709516816901,ru32
35.7449972863191,-124.99408875069328,10364055.242550015,10366691.747379968,10364263,-499.47253,-0.019854335,1110,-1.974664497801875,ru32
35.743426158319195,-124.99472583323775,10366691.747379968,10369785.361049855,10369463,-499.83896,-4.2884927,1319,-1.4716941158979704,ru32
35.741795214129276,-124.99538580197037,10369785.361049855,10372599.64032,10369978,-499.75986,-4.2884927,1194,-1.2122792006375858,ru32
35.7402060170383,-124.996028877556,10372599.64032,10375585.084749823,10375274,-499.7698,-1.0125692,1288,-1.9109975593211748,ru32
35.73860940187914,-124.99667495489551,10375585.084749823,10378375.40939008,10375785,-499.7303,-1.0125692,1181,-0.981995531134645,ru32
35.736999968700886,-124.99732621910276,10378375.40939008,10381447.04036992,10381119,-499.661,-0.23825209,1329,-2.06741573182359,ru32
35.735889149435145,-124.99895774320034,10382105.750089984,10384869.314390017,10382329,-499.66104,-0.05956307,1166,-0.4215492785753619,ru32
35.73729561503566,-125.00073459449443,10384887.367739905,10387869.83193984,10387579,-499.71054,-4.983381,1291,0.6156872062031418,ru32
35.73873555669777,-125.00255343888908,10387869.83193984,10390771.303960064,10388078,-499.8887,-4.983381,1224,-0.10499770534319523,ru32
35.74016940712578,-125.0043645892172,10390777.315830017,10393757.793060096,10393443,-499.78964,-3.1965244,1295,-0.5342502493496895,ru32
35.7416111966567,-125.00618576772439,10393757.793060096,10396677.254390016,10393954,-499.71033,-3.1965244,1241,-0.38065272242004755,ru32
35.74306278140608,-125.0080193189399,10396677.254390016,10399723.742919937,10399415,-499.88855,-0.10919884,1306,-0.9300156501056056,ru32
35.742233597757185,-125.00773305910526,10400367.19931008,10403069.735229952,10400581,-499.9876,-0.0,1150,-0.8096955476239174,ru32
35.74166700627828,-125.00491814059862,10403077.747440128,10406115.283449857,10405810,-499.88858,-4.387763,1313,-1.3102659729385493,ru32
35.7410870505426,-125.00203571580809,10406115.283449857,10408931.577179903,10406311,-499.97775,-4.387763,1178,-0.2862920846648562,ru32
35.740514760631804,-124.99919139075917,10408931.577179903,10411933.1272,10411648,-499.53214,-3.524116,1302,-0.6478723441431552,ru32
35.73993869401067,-124.99632829516818,10411933.1272,10414733.465939969,10412137,-499.78964,-3.524116,1183,-0.36329197163413707,ru32
35.73936211531771,-124.99346265454074,10414733.465939969,10417785.017029889,10417459,-499.70053,-0.14890756,1326,-0.8891161910518827,ru32
35.734985662047244,-124.99169751710747,10419359.099670015,10422157.649689857,10419581,-499.87897,-0.019854354,1177,-0.4319220044428655,ru32
35.73589017367864,-124.99378197354031,10422157.649689857,10425153.188630017,10424853,-499.7106,-4.9039664,1288,-1.4535167028057865,ru32
35.73681143888729,-124.99590312241854,10425153.188630017,10428023.539340032,10425352,-499.82938,-4.9039664,1212,-0.6019688336498422,ru32
35.73773713850233,-124.99803448120818,10428023.539340032,10431081.032710144,10430766,-499.76004,-3.5936055,1323,-0.6396255932811111,ru32
35.73867371193939,-125.00019087621449,10431081.032710144,10433979.384829951,10431288,-499.8788,-3.5936055,1231,-0.615106626953802,ru32
35.739604197004454,-125.00233325316897,10433979.384829951,10437030.956389887,10436723,-499.5322,-0.049635857,1322,-0.07886760589324673,ru32
35.73774171305704,-125.00266036841961,10437983.421659904,10440734.896819968,10438196,-499.75012,-0.05956306,1165,0.33458897777927676,ru32
35.73790136068316,-125.00084915674996,10440734.896819968,10443737.366329856,10443443,-499.6709,-4.3282022,1291,-0.3197887980408454,ru32
35.73806608594414,-124.99898662239107,10443737.366329856,10446604.731079936,10443943,-499.71048,-4.3282022,1212,-0.9088356411573246,ru32
35.73822992647804,-124.99713409156507,10446604.731079936,10449619.253999872,10449309,-499.59164,-3.5638247,1307,-2.343080597508249,ru32
35.73839529784691,-124.99526425171975,10449619.253999872,10452492.676329983,10449827,-499.7996,-3.5638247,1223,-1.9197192364882172,ru32
35.73856201141938,-124.99337923569367,10452492.676329983,10455587.287600128,10455255,-499.59164,-0.0,1340,-1.6771690011469835,ru32
35.73834463524674,-124.99246611363333,10456261.490139904,10459043.233249793,10456482,-499.88873,-0.05956304,1179,-1.4452415411045947,ru32
35.73950824312935,-124.99513210543685,10459043.233249793,10462142.744839936,10461823,-499.69064,-3.583678,1339,-1.1198047590157998,ru32
35.74071566661335,-124.99789878815348,10462142.744839936,10465099.153019903,10462361,-499.92822,-3.583678,1248,-0.28180231764061414,ru32
35.74189993320928,-125.00061240931974,10465099.153019903,10468134.664400129,10467835,-499.70044,-3.4546263,1310,-1.0441466073814776,ru32
35.74310021343166,-125.00336272401077,10468134.664400129,10471125.065190144,10468349,-499.61124,-3.4546263,1258,-0.27790540907411704,ru32
35.744289548207576,-125.00608795837336,10471125.065190144,10474148.586180096,10473834,-499.49237,-0.0099271685,1307,-0.45032676163114205,ru32
35.742849919497466,-125.00377195546224,10475257.066960128,10478064.691219969,10475468,-499.7697,-0.039708685,1183,1.5806548972990249,ru32
35.74243320564332,-125.00127429758798,10478064.691219969,10481061.192349952,10480773,-499.57166,-5.112429,1296,0.09172084650906356,ru32
35.74200840565132,-124.9987243906653,10481061.192349952,10483944.578579968,10481259,-499.69052,-5.112429,1219,-0.021774011673828267,ru32
35.741586001242936,-124.99618886348692,10483944.578579968,10486947.111759871,10486631,-499.83908,-4.8940372,1299,-0.47679422604455235,ru32
35.741152825328584,-124.99358867920361,10486951.126040064,10489930.6048,10487167,-499.78958,-4.8841105,1262,-0.6794762199767682,ru32
35.740721895141505,-124.99100197513602,10489930.6048,10492959.119020032,10492651,-499.65094,-0.039708685,1304,-2.2352435527334586,ru32
35.737420171059625,-124.98892604985039,10493886.002810111,10496627.659610111,10494105,-499.85907,-0.019854352,1153,-0.9579305247948037,ru32
35.73700753245018,-124.99018653511573,10496627.659610111,10499642.19067008,10499324,-499.9581,-2.8490796,1308,-1.769292470401157,ru32
35.736584336293895,-124.99148113189327,10499642.19067008,10502485.603849985,10499841,-499.76007,-2.8490796,1202,-0.34038569584331013,ru32
35.736167574647844,-124.99275604489976,10502485.603849985,10505458.086610176,10505154,-499.92844,-3.6333144,1277,-2.4434038048118563,ru32
35.73573964804681,-124.99406511255192,10505458.086610176,10508411.571439872,10505666,-499.7304,-3.6333144,1236,-1.7167944135612048,ru32
35.73530952293341,-124.99538090565981,10508411.571439872,10511456.190119935,10511140,-499.88885,-0.059563074,1308,-2.2471169183382678,ru32
35.734567410616755,-124.9958571739676,10512442.438999807,10515189.04329984,10512662,-499.9879,-0.03970871,1160,-2.1784265190044585,ru32
35.735921716522945,-124.99724840998505,10515189.04329984,10518156.581850111,10517849,-499.79974,-2.94835,1282,-0.04507284088016922,ru32
35.737321439529715,-124.99868667528538,10518156.581850111,10521040.995209984,10518366,-499.80954,-2.94835,1212,-0.07521457022920669,ru32
35.73873236601261,-125.00013645255693,10521040.995209984,10524110.577510145,10523793,-499.85904,-3.236233,1332,0.6599463455507395,ru32
35.74015181226973,-125.0015949842003,10524110.577510145,10526974.95728,10524309,-499.99756,-3.236233,1193,0.4079790132251626,ru32
35.74156148677553,-125.00304347502075,10526974.95728,10530042.60793984,10529730,-499.62125,-0.009927171,1326,0.31665308577778156,ru32
35.74001315066319,-125.00108361729598,10530999.584499968,10533749.219059968,10531207,-499.9679,-0.0,1156,0.6153304382891105,ru32
35.74047293640613,-124.99909280479783,10533749.219059968,10536701.771059968,10536420,-499.97778,-5.1918454,1267,-2.193480862962524,ru32
35.74093915311113,-124.997072896357,10536701.771059968,10539477.18811008,10536898,-499.849,-5.1918454,1175,-1.9479243756556803,ru32
35.74140454731394,-124.99505655145015,10539477.18811008,10542477.72491008,10542195,-499.77966,-4.328201,1284,-1.9616601294827902,ru32
35.74189001679505,-124.9929532293423,10542477.72491008,10545449.234469889,10542688,-499.6212,-4.328201,1258,-2.6850654497326114,ru32
35.74237845848343,-124.99083702998983,10545449.234469889,10548521.81808,10548206,-499.74002,-0.0,1323,-2.0630058692332747,ru32
35.74046363501142,-124.98916344648529,10549455.143709952,10552245.74868992,10549675,-499.88864,-0.049635857,1188,-0.9800040190291397,ru32
35.7406858844081,-124.99208234009366,10552245.74868992,10555291.318269951,10554984,-499.84903,-4.784841,1312,-1.2195238944437843,ru32
35.74091185413223,-124.99504812297909,10555291.318269951,10558129.604,10555502,-499.8193,-4.784841,1200,-1.3937453543575409,ru32
35.74113440655856,-124.99796905488562,10558129.604,10561131.095030015,10560827,-499.68066,-3.7623637,1298,-0.34711818794449156,ru32
35.7413569903927,-125.0008903990101,10561131.095030015,10563925.351960065,10561329,-499.61133,-3.7623637,1184,-0.004509493846401558,ru32
35.74158228719645,-125.00384735002315,10563925.351960065,10567033.915920127,10566736,-499.70044,-0.10919886,1338,-0.07002909153142696,ru32
35.739397395968254,-125.00456741434293,10568026.09780992,10570714.644989952,10568235,-499.9283,-0.009927173,1140,-0.005729090913614712,ru32
35.73900074542549,-125.00285298021433,10570714.644989952,10573648.058320127,10573364,-499.8491,-4.7451344,1262,-1.1081489243580207,ru32
35.73858628979483,-125.00106037537275,10573648.058320127,10576538.413019905,10573855,-499.58173,-4.7451344,1219,-1.0684661099111137,ru32
35.738166595541216,-124.99924511242216,10576538.413019905,10579598.855529984,10579297,-499.69067,-4.407618,1321,-1.6193253074303278,ru32
35.73775254161631,-124.99745424503965,10579598.855529984,10582368.163820032,10579797,-499.88876,-4.407618,1168,-1.0275134255244633,ru32
35.73734582836136,-124.99569512754672,10582368.163820032,10585342.694789888,10585032,-499.56198,-0.109198906,1281,-2.3823063184128515,ru32
35.73629172632147,-124.9938130203744,10586288.98358016,10588941.51732992,10586499,-499.72043,-0.04963589,1122,-1.549475102156763,ru32
35.73849627446336,-124.99484562980055,10588941.51732992,10591933.019589888,10591645,-499.80954,-4.85433,1285,-2.252632819990919,ru32
35.74077442292933,-124.99591383013838,10591933.019589888,10594729.350949887,10592135,-499.77966,-4.85433,1185,-2.908956159357497,ru32
35.74308246895846,-124.99699604913549,10594729.350949887,10597853.809690112,10597539,-499.75983,-4.526739,1353,-2.4598766057847476,ru32
35.74545545430332,-124.99810871750852,10597853.809690112,10600767.21700992,10598053,-499.75964,-4.526739,1235,-2.1793849098947145,ru32
35.74780124478943,-124.99920863449249,10600767.21700992,10603863.698909951,10603553,-499.83884,-0.11912595,1328,-0.14730659803452018,ru32
35.74669914683014,-124.99843478997799,10604767.16656,10607469.776310015,10604984,-499.63092,-0.009927167,1145,1.1559628270120434,ru32
35.74403255082483,-124.99791325784555,10607469.776310015,10610441.34868992,10610140,-499.94788,-4.3381276,1284,0.434306733419231,ru32
35.741304723137986,-124.99737935417919,10610441.34868992,10613223.746340096,10610646,-499.96786,-4.3381276,1183,-0.24361112925539966,ru32
35.73858033418351,-124.99684612355816,10613223.746340096,10616241.34363008,10615949,-499.71042,-4.1594443,1295,-0.4214491388965738,ru32
35.735798181198916,-124.99630158708098,10616241.34363008,10619100.785769984,10616438,-499.80966,-4.1594443,1205,-0.6931750839326499,ru32
35.73302346905885,-124.99575850696198,10619100.785769984,10622139.437380096,10621812,-499.65125,-0.039708726,1309,-0.6099502843717504,ru32
35.729747303214545,-124.99520202313535,10623069.29648,10625858.93243008,10623284,-499.9386,-0.019854365,1183,-0.9733987273260155,ru32
35.73204607278275,-124.99531806809074,10625858.93243008,10628807.418759936,10628513,-499.85934,-4.6260133,1273,-3.1501636598685887,ru32
35.734378312784294,-124.99543440441232,10628807.418759936,10631636.830349823,10629006,-499.85916,-4.6260133,1192,-2.371639249894906,ru32
35.73674147574423,-124.99555228322663,10631636.830349823,10634709.329159936,10634404,-499.94827,-1.8464462,1325,-1.8164387309808467,ru32
35.739127113534764,-124.99567128312589,10634709.329159936,10637546.742000127,10634922,-499.80945,-1.8464462,1196,-2.417962414375771,ru32
35.741475568941034,-124.99578842830098,10637546.742000127,10640561.278199809,10640246,-499.68066,-0.099271685,1305,-3.3617107608803454,ru32
35.74152002511059,-124.99697122248745,10641483.837129984,10644234.411709951,10641704,-499.79947,-0.019854344,1165,-2.416631679285602,ru32
35.741547200520216,-124.99882634043828,10644234.411709951,10647261.87572992,10646976,-499.8589,-4.745133,1304,-2.0573202180772303,ru32
35.74157448752058,-125.00073336763757,10647261.87572992,10650134.281799937,10647474,-499.66083,-4.745133,1219,-2.1200945807018865,ru32
35.74160162853177,-125.0026301919804,10650134.281799937,10653179.759609856,10652884,-499.8985,-3.4248455,1313,-0.47811866435086176,ru32
35.741629252944946,-125.00456080020317,10653179.759609856,10656114.100620031,10653396,-499.74005,-3.4248455,1255,0.6082603857783376,ru32
35.74165687149214,-125.00649099846588,10656114.100620031,10659181.708559873,10658856,-499.95792,-0.029781517,1325,-0.8671256035688732,ru32
35.74089015076688,-125.00606571921873,10660131.143099904,10662928.80795008,10660348,-499.88864,-0.009927172,1179,-0.9308362465431452,ru32
35.74007804801387,-125.00304492097743,10662928.80795008,10665879.279879935,10665587,-499.59155,-4.3083477,1275,-0.5864771968176912,ru32
35.739247430340534,-124.99995436696953,10665879.279879935,10668766.677799936,10666078,-499.8392,-4.3083477,1225,-0.4916450141419172,ru32
35.7384230357861,-124.99688696788084,10668766.677799936,10671717.13174016,10671414,-499.8293,-4.080028,1272,-2.470970478639421,ru32
35.73759320949422,-124.99379935843729,10671717.13174016,10674584.576969985,10671930,-499.76996,-4.080028,1220,-2.855832990356139,ru32
35.73675799199172,-124.99069168943066,10674584.576969985,10677619.05664,10677296,-499.67093,-0.13898042,1312,-2.783363175195842,ru32
35.73656011203289,-124.9889274486029,10678281.716520192,10681012.260349952,10678502,-499.8393,-0.029781528,1162,-2.5110870251709994,ru32
35.73778998814037,-124.99055674081228,10681012.260349952,10684055.87865984,10683746,-499.9482,-2.8689332,1311,-3.0790181975482076,ru32
35.7390460681331,-124.99222110950912,10684055.87865984,10686862.26388992,10684259,-499.70053,-2.8689332,1186,-2.675894363230211,ru32
35.74029345486209,-124.99387395919749,10686862.26388992,10689913.86052992,10689609,-499.76984,-3.3553567,1317,-1.1093972493260453,ru32
35.741553181573636,-124.99554315997881,10689913.86052992,10692734.240969984,10690108,-499.9777,-3.3553567,1187,-0.32863520754430975,ru32
35.7428093706286,-124.99720767318853,10692734.240969984,10695805.919490049,10695493,-499.9975,-0.26803377,1331,-0.8546927818647798,ru32
35.74060721659748,-124.99845457670227,10696987.010770176,10699776.523190016,10697208,-499.55194,-0.009927172,1173,-0.4361710319283745,ru32
35.74009197815558,-124.99897367269949,10699776.523190016,10702804.908050176,10702512,-499.81934,-4.5664487,1309,-0.9519456572389254,ru32
35.73956856624715,-124.99950098650712,10702804.908050176,10705647.227109889,10703003,-499.49255,-4.5664487,1197,-1.4161314343636673,ru32
35.73905025311469,-125.00002316352874,10705647.227109889,10708658.722470144,10708373,-499.96793,-3.3553574,1300,0.04890504181762623,ru32
35.73852609575666,-125.00055122834313,10708658.722470144,10711525.150360065,10708857,-499.67087,-3.3553574,1217,-0.8305138813228777,ru32
35.73800285960604,-125.00107836508272,10711525.150360065,10714564.754489856,10714251,-499.7699,-0.019854352,1320,-3.1175361857208332,ru32
35.73840782611267,-125.00120103800427,10715508.979609856,10718296.58196992,10715723,-499.9085,-0.029781528,1180,-2.9902336914268117,ru32
35.74041893763768,-125.00101008244755,10718296.58196992,10721341.119750144,10721041,-499.75003,-2.9384217,1311,-3.061898257004352,ru32
35.742461519293244,-125.00081603019991,10721341.119750144,10724168.527859967,10721543,-499.74988,-2.9384217,1191,-2.6523135749445417,ru32
35.744442419648855,-125.00062783788688,10724168.527859967,10727088.996519936,10726799,-499.839,-4.1395874,1266,-3.778266862241767,ru32
35.74644685611796,-125.0004374095625,10727088.996519936,10729932.418700032,10727290,-499.69028,-4.1395874,1208,-3.802977606859468,ru32
35.74850008244383,-125.00024234603475,10729932.418700032,10733036.96276992,10732703,-499.8586,-0.19854338,1331,-1.6872846930845116,ru32
35.74812819145732,-124.99851621913513,10733914.703490049,10736613.061039872,10734124,-499.90814,-0.029781498,1134,0.3248375835320638,ru32
35.74562157717728,-124.99879325720885,10736613.061039872,10739786.673769984,10739472,-499.74973,-3.7822165,1378,-0.17366334711999964,ru32
35.74305475048351,-124.99907696647682,10739786.673769984,10742588.94699008,10739980,-499.84897,-3.7822165,1177,1.1213948044805362,ru32
35.740543409966214,-124.99935454290278,10742588.94699008,10745674.530759936,10745372,-499.8094,-3.2957952,1337,0.40089836415537744,ru32
35.73799914032923,-124.99963575895758,10745674.530759936,10748508.791660031,10745882,-499.72043,-3.2957952,1209,-0.9299249086174648,ru32
35.73542357112419,-124.99992043452822,10748508.791660031,10751694.490329856,10751357,-499.95813,-0.029781533,1367,-1.8114028103641457,ru32
35.73302916994402,-124.99771362028805,10752652.607239936,10755436.146700032,10752866,-499.86914,-0.0,1183,-0.360883923937852,ru32
35.733964474444356,-124.99799494334654,10755436.146700032,10758410.532349952,10758109,-499.96817,-3.8715627,1278,-3.319978566698816,ru32
35.73492090113031,-124.99828309397796,10758410.532349952,10761262.826690048,10758610,-499.69083,-3.8715627,1207,-2.722099429813415,ru32
35.73587917372242,-124.99857180074088,10761268.842319872,10764302.294949887,10764007,-499.84924,-2.7398822,1316,-3.494940408832932,ru32
35.736841970030234,-124.99886187040131,10764302.294949887,10767146.589970175,10764511,-499.5917,-2.7398822,1208,-4.168774794075451,ru32
35.73779548677154,-124.9991491443295,10767146.589970175,10770166.044889856,10769855,-499.6412,-0.06949021,1298,-3.4667343740815504,ru32
35.73980496862885,-124.9979984842705,10771133.687350016,10773909.188199935,10771354,-499.95798,-0.059563037,1173,-2.1399350177422627,ru32
35.741804100648594,-124.99868763577912,10773909.188199935,10776921.610690048,10776632,-499.91833,-4.1098075,1302,-2.0092439241748847,ru32
35.743851485284566,-124.9993934008894,10776921.610690048,10779797.864379903,10777116,-499.79935,-4.1098075,1209,-1.279330770250045,ru32
35.7459019434713,-125.00010022550012,10779797.864379903,10782865.354000129,10782557,-499.4329,-3.0972526,1330,-1.7112640789271858,ru32
35.74796568853075,-125.00081163030109,10782865.354000129,10785725.681880064,10783069,-499.73975,-3.0972526,1207,-0.7524398482459869,ru32
35.75002573177095,-125.00152175902781,10785725.681880064,10788835.187439872,10788517,-499.83875,-0.019854328,1346,-0.6892255250948651,ru32
35.74721067627082,-124.99931380732345,10789789.62249984,10792603.183290113,10789996,-499.8686,-0.059562985,1192,-0.14122485869159035,ru32
35.7440856923588,-124.9991715284286,10792603.183290113,10795597.578459904,10795299,-499.96765,-3.4049914,1291,-0.5706305772431609,ru32
35.74088101749594,-124.9990258487764,10795597.578459904,10798514.932039935,10795806,-499.9877,-3.4049914,1225,-0.8562409346501462,ru32
35.737715826511554,-124.99888196400138,10798514.932039935,10801481.362950144,10801184,-499.70056,-3.1865988,1276,-2.3173959487750135,ru32
35.73448630127921,-124.99873515468914,10801481.362950144,10804469.737819904,10801693,-499.7008,-3.1865988,1272,-2.636817730440136,ru32
35.731216528242165,-124.99858651577284,10804472.783170048,10807551.273159936,10807227,-499.71075,-0.019854365,1335,-2.825385082464603,ru32
35.732316945483646,-124.99805079011124,10808659.810820095,10811512.313479936,10808882,-499.85916,-0.019854365,1208,-1.4911304700998806,ru32
35.74034070700969,-124.99990262249193,10811512.313479936,10814463.800809983,10814171,-499.53226,-5.449943,1273,-1.7216893245540963,ru32
35.748478055682064,-125.00178066369864,10814463.800809983,10817364.265779968,10814670,-499.56137,-5.449943,1228,-1.8367799790602122,ru32
35.75668354024023,-125.00367443017487,10817364.265779968,10820413.785190145,10820115,-499.9376,-4.725271,1307,-1.5966276190614515,ru32
35.76490789195168,-125.00557255105363,10820413.785190145,10823276.197079808,10820608,-499.6894,-4.725271,1207,-1.0563053475936603,ru32
35.773059121763325,-125.00745379592688,10823276.197079808,10826307.774439937,10825995,-499.82794,-0.17868862,1310,-1.7681427885920138,ru32
35.77913423965745,-125.00940872843327,10826983.069890048,10829659.578119935,10827200,-499.9661,-0.0,1133,-0.4170488772493537,ru32
35.784300711717336,-125.01278433272621,10829659.578119935,10832717.141540095,10832416,-499.76797,-4.3877454,1319,-0.615098683779237,ru32
35.78969389567513,-125.01630845403525,10832717.141540095,10835593.518650113,10832924,-499.95575,-4.3877454,1212,-0.935568666676211,ru32
35.794952464378234,-125.01974461237266,10835593.518650113,10838565.017299969,10838273,-499.65857,-3.782199,1293,-2.6268486336024086,ru32
35.8002540536739,-125.02320888207956,10838565.017299969,10841437.315279871,10838778,-499.57895,-3.782199,1217,-3.0365165391074873,ru32
35.80559730229386,-125.026700373649,10841437.315279871,10844488.828950016,10844171,-499.5789,-0.22832349,1318,-2.501712195036699,ru32
35.810117504176986,-125.0281790336559,10845649.904819967,10848330.349240065,10845867,-499.73697,-0.029781347,1134,-2.4754984409943512,ru32
35.81664394868177,-125.03071755759572,10848330.349240065,10851353.868040193,10851047,-499.8854,-2.8391318,1301,-3.4353768907423547,ru32
35.82341029359868,-125.03334944130307,10851353.868040193,10854206.262020096,10851559,-499.87503,-2.8391318,1199,-3.106862882711426,ru32
35.83008292051942,-125.03594487181891,10854206.262020096,10857189.808169983,10856887,-499.90463,-2.6505163,1295,-1.3480588371156645,ru32
35.83695134201567,-125.03861645992937,10857189.808169983,10860174.229520127,10857401,-499.73578,-2.6505163,1259,-2.203682637930732,ru32
35.84383736588313,-125.04129489477833,10860188.254790144,10863195.798739968,10862887,-499.62677,-0.2978126,1304,-1.5941734760237918,ru32
35.847582789905736,-125.04225794480067,10864336.487430144,10868232.494899968,10864560,-499.8047,-0.009927084,1143,-0.5591977683079538,ru32
35.856584166046865,-125.04665564802494,10868232.494899968,10872292.501709824,10871982,-499.7846,-3.5538595,1308,-1.429528115341058,ru32
35.86588636213154,-125.05120015228377,10872292.501709824,10876415.299529985,10872499,-499.74448,-3.5538595,1206,-0.7134880074893044,ru32
35.875261326642274,-125.05578020690287,10876415.299529985,10880574.364809984,10880270,-499.67484,-0.019854102,1334,-1.6809425086245593,ru32
35.88087833102167,-125.06243092824923,10881457.281250048,10885450.348790016,10881675,-499.6943,-0.0,1198,-0.8451024363615778,ru32
35.8887838147673,-125.07016823725071,10885450.348790016,10889447.185090048,10889161,-499.97134,-3.4843614,1285,-3.8055093551886867,ru32
35.89698025714296,-125.07818819221865,10889447.185090048,10893689.150480129,10889654,-499.82236,-3.4843614,1233,-4.026652555717561,ru32
35.905358315323774,-125.08638585240455,10893689.150480129,10897910.293819904,10897571,-499.73294,-0.029781079,1379,-2.3527564578201567,ru32
35.91102290394883,-125.08733197992272,10898783.088589825,10902776.299379967,10899000,-499.67322,-0.009927025,1200,-1.261277055163807,ru32
35.91352667357306,-125.08488877645877,10902776.299379967,10906814.253940225,10906513,-499.9504,-3.2163296,1310,-1.4095463762065903,ru32
